,Calendar_Year,Calendar_Month,Route,Average_Daily_Ridership,city
8362,2022,4,47M,671,Philadelphia
8363,2022,4,BLVDDIR,1762,Philadelphia
8364,2022,4,B1 OWL,1046,Philadelphia
8365,2022,4,63,9475,Philadelphia
8366,2022,4,71,2845,Philadelphia
8367,2022,4,41,1730,Philadelphia
8368,2022,4,K,5511,Philadelphia
8369,2022,4,51,4101,Philadelphia
8370,2022,4,LUCYGO,718,Philadelphia
8371,2022,4,LUCYGR,492,Philadelphia
8372,2022,4,L1 OWL,1228,Philadelphia
8373,2022,4,82,5626,Philadelphia
8374,2022,4,81,3042,Philadelphia
8375,2022,5,1,2100,Philadelphia
8376,2022,5,2,3465,Philadelphia
8377,2022,5,3,5846,Philadelphia
8378,2022,5,4,4026,Philadelphia
8379,2022,5,5,2099,Philadelphia
8380,2022,5,6,3601,Philadelphia
8381,2022,5,7,3287,Philadelphia
8382,2022,5,8,1174,Philadelphia
8383,2022,5,9,2974,Philadelphia
8384,2022,5,T1,4898,Philadelphia
8385,2022,5,T4,6647,Philadelphia
8386,2022,5,12,1598,Philadelphia
8387,2022,5,T3,6135,Philadelphia
8388,2022,5,14,4353,Philadelphia
8389,2022,5,G1,4169,Philadelphia
8390,2022,5,16,4602,Philadelphia
8391,2022,5,17,5817,Philadelphia
8392,2022,5,18,10858,Philadelphia
8393,2022,5,19,805,Philadelphia
8394,2022,5,20,2842,Philadelphia
8395,2022,5,21,7029,Philadelphia
8396,2022,5,22,2808,Philadelphia
8397,2022,5,23,10751,Philadelphia
8398,2022,5,24,1316,Philadelphia
8399,2022,5,25,2983,Philadelphia
8400,2022,5,26,6883,Philadelphia
8401,2022,5,27,2584,Philadelphia
8402,2022,5,28,1134,Philadelphia
8403,2022,5,29,2650,Philadelphia
8404,2022,5,30,869,Philadelphia
8405,2022,5,31,3226,Philadelphia
8406,2022,5,32,3165,Philadelphia
8407,2022,5,33,8250,Philadelphia
8408,2022,5,T2,5958,Philadelphia
8409,2022,5,35,96,Philadelphia
8410,2022,5,T5,6819,Philadelphia
8411,2022,5,37,2182,Philadelphia
8412,2022,5,38,1873,Philadelphia
8413,2022,5,39,1299,Philadelphia
8414,2022,5,40,5152,Philadelphia
8415,2022,5,42,6733,Philadelphia
8416,2022,5,43,1693,Philadelphia
8417,2022,5,44,2166,Philadelphia
8418,2022,5,45,3861,Philadelphia
8419,2022,5,46,3250,Philadelphia
8420,2022,5,47,12450,Philadelphia
8421,2022,5,48,5121,Philadelphia
8422,2022,5,49,2262,Philadelphia
8423,2022,5,50,1282,Philadelphia
8424,2022,5,52,8310,Philadelphia
8425,2022,5,53,1468,Philadelphia
8426,2022,5,54,4684,Philadelphia
8427,2022,5,55,2955,Philadelphia
8428,2022,5,56,7428,Philadelphia
8429,2022,5,57,6346,Philadelphia
8430,2022,5,58,5194,Philadelphia
8431,2022,5,59,2890,Philadelphia
8432,2022,5,60,7265,Philadelphia
8433,2022,5,61,2734,Philadelphia
8434,2022,5,62,95,Philadelphia
8435,2022,5,64,3989,Philadelphia
8436,2022,5,65,5405,Philadelphia
8437,2022,5,66,5903,Philadelphia
8438,2022,5,67,3132,Philadelphia
8439,2022,5,68,1426,Philadelphia
8440,2022,5,70,5427,Philadelphia
8441,2022,5,73,1559,Philadelphia
8442,2022,5,75,1711,Philadelphia
8443,2022,5,77,556,Philadelphia
8444,2022,5,78,29,Philadelphia
8445,2022,5,79,3318,Philadelphia
8446,2022,5,80,97,Philadelphia
8447,2022,5,84,2441,Philadelphia
8448,2022,5,88,1117,Philadelphia
8449,2022,5,89,1163,Philadelphia
8450,2022,5,90,248,Philadelphia
8451,2022,5,92,116,Philadelphia
8452,2022,5,93,825,Philadelphia
8453,2022,5,94,228,Philadelphia
8454,2022,5,95,272,Philadelphia
8455,2022,5,96,788,Philadelphia
8456,2022,5,97,422,Philadelphia
8457,2022,5,98,478,Philadelphia
8458,2022,5,99,769,Philadelphia
8459,2022,5,D1,1965,Philadelphia
8460,2022,5,D2,1990,Philadelphia
8461,2022,5,103,610,Philadelphia
8462,2022,5,104,1964,Philadelphia
8463,2022,5,105,846,Philadelphia
8464,2022,5,106,718,Philadelphia
8465,2022,5,107,617,Philadelphia
8466,2022,5,108,3457,Philadelphia
8467,2022,5,109,3048,Philadelphia
8468,2022,5,110,1261,Philadelphia
8469,2022,5,111,866,Philadelphia
8470,2022,5,112,522,Philadelphia
8471,2022,5,113,4590,Philadelphia
8472,2022,5,114,1241,Philadelphia
8473,2022,5,115,697,Philadelphia
8474,2022,5,117,1343,Philadelphia
8475,2022,5,118,253,Philadelphia
8476,2022,5,119,438,Philadelphia
8477,2022,5,120,269,Philadelphia
8478,2022,5,123,532,Philadelphia
8479,2022,5,124,1058,Philadelphia
8480,2022,5,125,1187,Philadelphia
8481,2022,5,126,351,Philadelphia
8482,2022,5,127,192,Philadelphia
8483,2022,5,128,247,Philadelphia
8484,2022,5,129,533,Philadelphia
8485,2022,5,130,327,Philadelphia
8486,2022,5,131,420,Philadelphia
8487,2022,5,132,241,Philadelphia
8488,2022,5,133,43,Philadelphia
8489,2022,5,135,479,Philadelphia
8490,2022,5,139,279,Philadelphia
8491,2022,5,150,27,Philadelphia
8492,2022,5,201,49,Philadelphia
8493,2022,5,204,161,Philadelphia
8494,2022,5,206,68,Philadelphia
8495,2022,5,310,235,Philadelphia
8496,2022,5,311,120,Philadelphia
8497,2022,5,47M,734,Philadelphia
8498,2022,5,BLVDDIR,1949,Philadelphia
8499,2022,5,B1 OWL,1272,Philadelphia
8500,2022,5,63,10053,Philadelphia
8501,2022,5,71,3076,Philadelphia
8502,2022,5,41,1923,Philadelphia
8503,2022,5,K,6009,Philadelphia
8504,2022,5,51,4469,Philadelphia
8505,2022,5,LUCYGO,743,Philadelphia
8506,2022,5,LUCYGR,450,Philadelphia
8507,2022,5,L1 OWL,1276,Philadelphia
8508,2022,5,82,6219,Philadelphia
8509,2022,5,81,3389,Philadelphia
8510,2022,6,1,1615,Philadelphia
8511,2022,6,2,2705,Philadelphia
8512,2022,6,3,4649,Philadelphia
8513,2022,6,4,3629,Philadelphia
8514,2022,6,5,1660,Philadelphia
8515,2022,6,6,2919,Philadelphia
8516,2022,6,7,3053,Philadelphia
8517,2022,6,8,741,Philadelphia
8518,2022,6,9,2475,Philadelphia
8519,2022,6,T1,4252,Philadelphia
8520,2022,6,T4,5871,Philadelphia
8521,2022,6,12,1509,Philadelphia
8522,2022,6,T3,5560,Philadelphia
8523,2022,6,14,3918,Philadelphia
8524,2022,6,G1,4258,Philadelphia
8525,2022,6,16,4083,Philadelphia
8526,2022,6,17,5288,Philadelphia
8527,2022,6,18,8265,Philadelphia
8528,2022,6,19,610,Philadelphia
8529,2022,6,20,2368,Philadelphia
8530,2022,6,21,6394,Philadelphia
8531,2022,6,22,2595,Philadelphia
8532,2022,6,23,9434,Philadelphia
8533,2022,6,24,1025,Philadelphia
8534,2022,6,25,2406,Philadelphia
8535,2022,6,26,5170,Philadelphia
8536,2022,6,27,1989,Philadelphia
8537,2022,6,28,738,Philadelphia
8538,2022,6,29,1853,Philadelphia
8539,2022,6,30,758,Philadelphia
8540,2022,6,31,2641,Philadelphia
8541,2022,6,32,2564,Philadelphia
8542,2022,6,33,7116,Philadelphia
8543,2022,6,T2,5789,Philadelphia
8544,2022,6,35,79,Philadelphia
8545,2022,6,T5,6019,Philadelphia
8546,2022,6,37,1951,Philadelphia
8547,2022,6,38,1729,Philadelphia
8548,2022,6,39,974,Philadelphia
8549,2022,6,40,4385,Philadelphia
8550,2022,6,42,6463,Philadelphia
8551,2022,6,43,1319,Philadelphia
8552,2022,6,44,2139,Philadelphia
8553,2022,6,45,3251,Philadelphia
8554,2022,6,46,2523,Philadelphia
8555,2022,6,47,10231,Philadelphia
8556,2022,6,48,4780,Philadelphia
8557,2022,6,49,2069,Philadelphia
8558,2022,6,50,1321,Philadelphia
8559,2022,6,52,6693,Philadelphia
8560,2022,6,53,1156,Philadelphia
8561,2022,6,54,3654,Philadelphia
8562,2022,6,55,2965,Philadelphia
8563,2022,6,56,5591,Philadelphia
8564,2022,6,57,5129,Philadelphia
8565,2022,6,58,4110,Philadelphia
8566,2022,6,59,2255,Philadelphia
8567,2022,6,60,6035,Philadelphia
8568,2022,6,61,2360,Philadelphia
8569,2022,6,62,83,Philadelphia
8570,2022,6,64,2920,Philadelphia
8571,2022,6,65,4482,Philadelphia
8572,2022,6,66,5013,Philadelphia
8573,2022,6,67,1782,Philadelphia
8574,2022,6,68,1485,Philadelphia
8575,2022,6,70,3608,Philadelphia
8576,2022,6,73,986,Philadelphia
8577,2022,6,75,1959,Philadelphia
8578,2022,6,77,459,Philadelphia
8579,2022,6,78,31,Philadelphia
8580,2022,6,79,2458,Philadelphia
8581,2022,6,80,103,Philadelphia
8582,2022,6,84,1586,Philadelphia
8583,2022,6,88,680,Philadelphia
8584,2022,6,89,969,Philadelphia
8585,2022,6,90,269,Philadelphia
8586,2022,6,92,114,Philadelphia
8587,2022,6,93,813,Philadelphia
8588,2022,6,94,197,Philadelphia
8589,2022,6,95,276,Philadelphia
8590,2022,6,96,853,Philadelphia
8591,2022,6,97,435,Philadelphia
8592,2022,6,98,467,Philadelphia
8593,2022,6,99,823,Philadelphia
8594,2022,6,D1,1523,Philadelphia
8595,2022,6,D2,1728,Philadelphia
8596,2022,6,103,532,Philadelphia
8597,2022,6,104,1897,Philadelphia
8598,2022,6,105,794,Philadelphia
8599,2022,6,106,698,Philadelphia
8600,2022,6,107,591,Philadelphia
8601,2022,6,108,3326,Philadelphia
8602,2022,6,109,2953,Philadelphia
8603,2022,6,110,1222,Philadelphia
8604,2022,6,111,864,Philadelphia
8605,2022,6,112,495,Philadelphia
8606,2022,6,113,4413,Philadelphia
8607,2022,6,114,1131,Philadelphia
8608,2022,6,115,610,Philadelphia
8609,2022,6,117,1234,Philadelphia
8610,2022,6,118,231,Philadelphia
8611,2022,6,119,462,Philadelphia
8612,2022,6,120,184,Philadelphia
8613,2022,6,123,536,Philadelphia
8614,2022,6,124,1155,Philadelphia
8615,2022,6,125,1220,Philadelphia
8616,2022,6,126,351,Philadelphia
8617,2022,6,127,199,Philadelphia
8618,2022,6,128,263,Philadelphia
8619,2022,6,129,554,Philadelphia
8620,2022,6,130,311,Philadelphia
8621,2022,6,131,430,Philadelphia
8622,2022,6,132,254,Philadelphia
8623,2022,6,133,59,Philadelphia
8624,2022,6,135,492,Philadelphia
8625,2022,6,139,273,Philadelphia
8626,2022,6,150,32,Philadelphia
8627,2022,6,201,53,Philadelphia
8628,2022,6,204,121,Philadelphia
8629,2022,6,206,68,Philadelphia
8630,2022,6,310,247,Philadelphia
8631,2022,6,311,136,Philadelphia
8632,2022,6,47M,753,Philadelphia
8633,2022,6,BLVDDIR,1885,Philadelphia
8634,2022,6,B1 OWL,1182,Philadelphia
8635,2022,6,63,7776,Philadelphia
8636,2022,6,71,2551,Philadelphia
8637,2022,6,41,1389,Philadelphia
8638,2022,6,K,4681,Philadelphia
8639,2022,6,51,3333,Philadelphia
8640,2022,6,LUCYGO,814,Philadelphia
8641,2022,6,LUCYGR,436,Philadelphia
8642,2022,6,L1 OWL,1145,Philadelphia
8643,2022,6,82,4623,Philadelphia
8644,2022,6,81,2774,Philadelphia
8645,2022,7,3,4872,Philadelphia
8646,2022,7,4,3889,Philadelphia
8647,2022,7,5,1705,Philadelphia
8648,2022,7,6,2942,Philadelphia
8649,2022,7,7,3163,Philadelphia
8650,2022,7,8,781,Philadelphia
8651,2022,7,9,2411,Philadelphia
8652,2022,7,T1,4252,Philadelphia
8653,2022,7,T4,5592,Philadelphia
8654,2022,7,12,1655,Philadelphia
8655,2022,7,T3,5599,Philadelphia
8656,2022,7,14,4030,Philadelphia
8657,2022,7,G1,4258,Philadelphia
8658,2022,7,16,4435,Philadelphia
8659,2022,7,17,5262,Philadelphia
8660,2022,7,18,8461,Philadelphia
8661,2022,7,19,604,Philadelphia
8662,2022,7,20,2444,Philadelphia
8663,2022,7,21,7492,Philadelphia
8664,2022,7,22,2691,Philadelphia
8665,2022,7,23,9829,Philadelphia
8666,2022,7,24,1163,Philadelphia
8667,2022,7,25,2432,Philadelphia
8668,2022,7,26,5423,Philadelphia
8669,2022,7,27,2014,Philadelphia
8670,2022,7,28,743,Philadelphia
8671,2022,7,29,1806,Philadelphia
8672,2022,7,30,828,Philadelphia
8673,2022,7,31,2870,Philadelphia
8674,2022,7,32,2562,Philadelphia
8675,2022,7,33,7415,Philadelphia
8676,2022,7,T2,5530,Philadelphia
8677,2022,7,35,68,Philadelphia
8678,2022,7,T5,5690,Philadelphia
8679,2022,7,37,1995,Philadelphia
8680,2022,7,38,1812,Philadelphia
8681,2022,7,39,1054,Philadelphia
8682,2022,7,40,4892,Philadelphia
8683,2022,7,42,7191,Philadelphia
8684,2022,7,43,1412,Philadelphia
8685,2022,7,44,2190,Philadelphia
8686,2022,7,45,3238,Philadelphia
8687,2022,7,46,2550,Philadelphia
8688,2022,7,47,10743,Philadelphia
8689,2022,7,48,4792,Philadelphia
8690,2022,7,49,2192,Philadelphia
8691,2022,7,50,1295,Philadelphia
8692,2022,7,52,7039,Philadelphia
8693,2022,7,53,1190,Philadelphia
8694,2022,7,54,3719,Philadelphia
8695,2022,7,55,2949,Philadelphia
8696,2022,7,56,5973,Philadelphia
8697,2022,7,57,5516,Philadelphia
8698,2022,7,58,4054,Philadelphia
8699,2022,7,59,2054,Philadelphia
8700,2022,7,60,5925,Philadelphia
8701,2022,7,61,2429,Philadelphia
8702,2022,7,62,82,Philadelphia
8703,2022,7,64,3270,Philadelphia
8704,2022,7,65,4534,Philadelphia
8705,2022,7,66,4821,Philadelphia
8706,2022,7,67,1756,Philadelphia
8707,2022,7,68,1459,Philadelphia
8708,2022,7,70,3576,Philadelphia
8709,2022,7,73,989,Philadelphia
8710,2022,7,75,1859,Philadelphia
8711,2022,7,77,437,Philadelphia
8712,2022,7,78,33,Philadelphia
8713,2022,7,79,2533,Philadelphia
8714,2022,7,80,92,Philadelphia
8715,2022,7,84,1716,Philadelphia
8716,2022,7,88,663,Philadelphia
8717,2022,7,89,998,Philadelphia
8718,2022,7,90,285,Philadelphia
8719,2022,7,92,121,Philadelphia
8720,2022,7,93,875,Philadelphia
8721,2022,7,94,201,Philadelphia
8722,2022,7,95,289,Philadelphia
8723,2022,7,96,815,Philadelphia
8724,2022,7,97,476,Philadelphia
8725,2022,7,98,491,Philadelphia
8726,2022,7,99,813,Philadelphia
8727,2022,7,D1,1705,Philadelphia
8728,2022,7,D2,1728,Philadelphia
8729,2022,7,103,540,Philadelphia
8730,2022,7,104,1979,Philadelphia
8731,2022,7,105,821,Philadelphia
8732,2022,7,106,724,Philadelphia
8733,2022,7,107,602,Philadelphia
8734,2022,7,108,3404,Philadelphia
8735,2022,7,109,3043,Philadelphia
8736,2022,7,110,1246,Philadelphia
8737,2022,7,111,910,Philadelphia
8738,2022,7,112,540,Philadelphia
8739,2022,7,113,4407,Philadelphia
8740,2022,7,114,1153,Philadelphia
8741,2022,7,115,610,Philadelphia
8742,2022,7,117,1235,Philadelphia
8743,2022,7,118,231,Philadelphia
8744,2022,7,119,441,Philadelphia
8745,2022,7,120,199,Philadelphia
8746,2022,7,123,629,Philadelphia
8747,2022,7,124,1095,Philadelphia
8748,2022,7,125,1239,Philadelphia
8749,2022,7,126,370,Philadelphia
8750,2022,7,127,212,Philadelphia
8751,2022,7,128,272,Philadelphia
8752,2022,7,129,577,Philadelphia
8753,2022,7,130,306,Philadelphia
8754,2022,7,131,407,Philadelphia
8755,2022,7,132,247,Philadelphia
8756,2022,7,133,59,Philadelphia
8757,2022,7,135,503,Philadelphia
8758,2022,7,139,315,Philadelphia
8759,2022,7,150,26,Philadelphia
8760,2022,7,201,51,Philadelphia
8761,2022,7,204,123,Philadelphia
8762,2022,7,206,70,Philadelphia
8763,2022,7,310,243,Philadelphia
8764,2022,7,311,146,Philadelphia
8765,2022,7,47M,801,Philadelphia
8766,2022,7,BLVDDIR,1920,Philadelphia
8767,2022,7,B1 OWL,1173,Philadelphia
8768,2022,7,63,8292,Philadelphia
8769,2022,7,71,2637,Philadelphia
8770,2022,7,41,1444,Philadelphia
8771,2022,7,K,4877,Philadelphia
8772,2022,7,51,3382,Philadelphia
8773,2022,7,LUCYGO,743,Philadelphia
8774,2022,7,LUCYGR,468,Philadelphia
8775,2022,7,L1 OWL,1463,Philadelphia
8776,2022,7,82,4851,Philadelphia
8777,2022,7,81,2756,Philadelphia
8778,2022,8,1,1687,Philadelphia
8779,2022,8,2,2888,Philadelphia
8780,2022,8,3,4942,Philadelphia
8781,2022,8,4,3968,Philadelphia
8782,2022,8,5,1703,Philadelphia
8783,2022,8,6,2947,Philadelphia
8784,2022,8,7,3156,Philadelphia
8785,2022,8,8,770,Philadelphia
8786,2022,8,9,2451,Philadelphia
8787,2022,8,T1,5227,Philadelphia
8788,2022,8,T4,7141,Philadelphia
8789,2022,8,12,1568,Philadelphia
8790,2022,8,T3,7746,Philadelphia
8791,2022,8,14,3940,Philadelphia
8792,2022,8,G1,5233,Philadelphia
8793,2022,8,16,4230,Philadelphia
8794,2022,8,17,5317,Philadelphia
8795,2022,8,18,8328,Philadelphia
8796,2022,8,19,602,Philadelphia
8797,2022,8,20,2401,Philadelphia
8798,2022,8,21,7517,Philadelphia
8799,2022,8,22,2728,Philadelphia
8800,2022,8,23,10096,Philadelphia
8801,2022,8,24,1106,Philadelphia
8802,2022,8,25,2386,Philadelphia
8803,2022,8,26,5337,Philadelphia
8804,2022,8,27,2033,Philadelphia
8805,2022,8,28,718,Philadelphia
8806,2022,8,29,1882,Philadelphia
8807,2022,8,30,803,Philadelphia
8808,2022,8,31,2751,Philadelphia
8809,2022,8,32,2560,Philadelphia
8810,2022,8,33,7541,Philadelphia
8811,2022,8,T2,6787,Philadelphia
8812,2022,8,35,83,Philadelphia
8813,2022,8,T5,8411,Philadelphia
8814,2022,8,37,2025,Philadelphia
8815,2022,8,38,1820,Philadelphia
8816,2022,8,39,1084,Philadelphia
8817,2022,8,40,4763,Philadelphia
8818,2022,8,42,6809,Philadelphia
8819,2022,8,43,1457,Philadelphia
8820,2022,8,44,2212,Philadelphia
8821,2022,8,45,3194,Philadelphia
8822,2022,8,46,2580,Philadelphia
8823,2022,8,47,10980,Philadelphia
8824,2022,8,48,4852,Philadelphia
8825,2022,8,49,2317,Philadelphia
8826,2022,8,50,1283,Philadelphia
8827,2022,8,52,6863,Philadelphia
8828,2022,8,53,1254,Philadelphia
8829,2022,8,54,3561,Philadelphia
8830,2022,8,55,2926,Philadelphia
8831,2022,8,56,5710,Philadelphia
8832,2022,8,57,5270,Philadelphia
8833,2022,8,58,4108,Philadelphia
8834,2022,8,59,2172,Philadelphia
8835,2022,8,60,6498,Philadelphia
8836,2022,8,61,2477,Philadelphia
8837,2022,8,62,83,Philadelphia
8838,2022,8,64,3141,Philadelphia
8839,2022,8,65,4391,Philadelphia
8840,2022,8,66,5038,Philadelphia
8841,2022,8,67,1715,Philadelphia
8842,2022,8,68,1530,Philadelphia
8843,2022,8,70,3603,Philadelphia
8844,2022,8,73,945,Philadelphia
8845,2022,8,75,1518,Philadelphia
8846,2022,8,77,469,Philadelphia
8847,2022,8,78,36,Philadelphia
8848,2022,8,79,2550,Philadelphia
8849,2022,8,80,103,Philadelphia
8850,2022,8,84,1639,Philadelphia
8851,2022,8,88,669,Philadelphia
8852,2022,8,89,998,Philadelphia
8853,2022,8,90,266,Philadelphia
8854,2022,8,92,129,Philadelphia
8855,2022,8,93,847,Philadelphia
8856,2022,8,94,213,Philadelphia
8857,2022,8,95,256,Philadelphia
8858,2022,8,96,757,Philadelphia
8859,2022,8,97,457,Philadelphia
8860,2022,8,98,474,Philadelphia
8861,2022,8,99,812,Philadelphia
8862,2022,8,D1,2096,Philadelphia
8863,2022,8,D2,2124,Philadelphia
8864,2022,8,103,512,Philadelphia
8865,2022,8,104,2029,Philadelphia
8866,2022,8,105,800,Philadelphia
8867,2022,8,106,745,Philadelphia
8868,2022,8,107,607,Philadelphia
8869,2022,8,108,3474,Philadelphia
8870,2022,8,109,3008,Philadelphia
8871,2022,8,110,1243,Philadelphia
8872,2022,8,111,888,Philadelphia
8873,2022,8,112,495,Philadelphia
8874,2022,8,113,4675,Philadelphia
8875,2022,8,114,1203,Philadelphia
8876,2022,8,115,631,Philadelphia
8877,2022,8,117,1279,Philadelphia
8878,2022,8,118,251,Philadelphia
8879,2022,8,119,465,Philadelphia
8880,2022,8,120,212,Philadelphia
8881,2022,8,123,622,Philadelphia
8882,2022,8,124,1129,Philadelphia
8883,2022,8,125,1174,Philadelphia
8884,2022,8,126,370,Philadelphia
8885,2022,8,127,191,Philadelphia
8886,2022,8,128,261,Philadelphia
8887,2022,8,129,538,Philadelphia
8888,2022,8,130,315,Philadelphia
8889,2022,8,131,413,Philadelphia
8890,2022,8,132,240,Philadelphia
8891,2022,8,133,50,Philadelphia
8892,2022,8,135,521,Philadelphia
8893,2022,8,139,306,Philadelphia
8894,2022,8,150,29,Philadelphia
8895,2022,8,201,62,Philadelphia
8896,2022,8,204,139,Philadelphia
8897,2022,8,206,71,Philadelphia
8898,2022,8,310,232,Philadelphia
8899,2022,8,311,150,Philadelphia
8900,2022,8,47M,809,Philadelphia
8901,2022,8,BLVDDIR,1921,Philadelphia
8902,2022,8,B1 OWL,1080,Philadelphia
8903,2022,8,63,8115,Philadelphia
8904,2022,8,71,2612,Philadelphia
8905,2022,8,41,1430,Philadelphia
8906,2022,8,K,4778,Philadelphia
8907,2022,8,51,3394,Philadelphia
8908,2022,8,LUCYGO,896,Philadelphia
8909,2022,8,LUCYGR,514,Philadelphia
8910,2022,8,L1 OWL,1181,Philadelphia
8911,2022,8,82,4903,Philadelphia
8912,2022,8,81,2687,Philadelphia
8913,2022,9,1,2168,Philadelphia
8914,2022,9,2,4411,Philadelphia
8915,2022,9,3,6643,Philadelphia
8916,2022,9,4,4915,Philadelphia
8917,2022,9,5,2269,Philadelphia
8918,2022,9,6,3852,Philadelphia
8919,2022,9,7,3774,Philadelphia
8920,2022,9,8,1268,Philadelphia
8921,2022,9,9,3212,Philadelphia
8922,2022,9,T1,5107,Philadelphia
8923,2022,9,T4,6386,Philadelphia
8924,2022,9,12,1807,Philadelphia
8925,2022,9,T3,6572,Philadelphia
8926,2022,9,14,5009,Philadelphia
8927,2022,9,G1,4810,Philadelphia
8928,2022,9,16,5034,Philadelphia
8929,2022,9,17,5370,Philadelphia
8930,2022,9,18,11249,Philadelphia
8931,2022,9,19,884,Philadelphia
8932,2022,9,20,2981,Philadelphia
8933,2022,9,21,8199,Philadelphia
8934,2022,9,22,3070,Philadelphia
8935,2022,9,23,11661,Philadelphia
8936,2022,9,24,1427,Philadelphia
8937,2022,9,25,3074,Philadelphia
8938,2022,9,26,7561,Philadelphia
8939,2022,9,27,2778,Philadelphia
8940,2022,9,28,1206,Philadelphia
8941,2022,9,29,2753,Philadelphia
8942,2022,9,30,958,Philadelphia
8943,2022,9,31,3617,Philadelphia
8944,2022,9,32,3505,Philadelphia
8945,2022,9,33,8928,Philadelphia
8946,2022,9,T2,5908,Philadelphia
8947,2022,9,35,79,Philadelphia
8948,2022,9,T5,6569,Philadelphia
8949,2022,9,37,2351,Philadelphia
8950,2022,9,38,1986,Philadelphia
8951,2022,9,39,1568,Philadelphia
8952,2022,9,40,5735,Philadelphia
8953,2022,9,42,7730,Philadelphia
8954,2022,9,43,2218,Philadelphia
8955,2022,9,44,2375,Philadelphia
8956,2022,9,45,4050,Philadelphia
8957,2022,9,46,3553,Philadelphia
8958,2022,9,47,12467,Philadelphia
8959,2022,9,48,5610,Philadelphia
8960,2022,9,49,2620,Philadelphia
8961,2022,9,50,1399,Philadelphia
8962,2022,9,52,8615,Philadelphia
8963,2022,9,53,1644,Philadelphia
8964,2022,9,54,5289,Philadelphia
8965,2022,9,55,3110,Philadelphia
8966,2022,9,56,7979,Philadelphia
8967,2022,9,57,6898,Philadelphia
8968,2022,9,58,5636,Philadelphia
8969,2022,9,59,2748,Philadelphia
8970,2022,9,60,7874,Philadelphia
8971,2022,9,61,2735,Philadelphia
8972,2022,9,62,81,Philadelphia
8973,2022,9,64,4391,Philadelphia
8974,2022,9,65,5794,Philadelphia
8975,2022,9,66,6067,Philadelphia
8976,2022,9,67,3361,Philadelphia
8977,2022,9,68,1594,Philadelphia
8978,2022,9,70,5888,Philadelphia
8979,2022,9,73,1558,Philadelphia
8980,2022,9,75,1826,Philadelphia
8981,2022,9,77,625,Philadelphia
8982,2022,9,78,5,Philadelphia
8983,2022,9,79,3715,Philadelphia
8984,2022,9,80,92,Philadelphia
8985,2022,9,84,2657,Philadelphia
8986,2022,9,88,1522,Philadelphia
8987,2022,9,89,1295,Philadelphia
8988,2022,9,90,282,Philadelphia
8989,2022,9,92,171,Philadelphia
8990,2022,9,93,840,Philadelphia
8991,2022,9,94,287,Philadelphia
8992,2022,9,95,318,Philadelphia
8993,2022,9,96,888,Philadelphia
8994,2022,9,97,500,Philadelphia
8995,2022,9,98,522,Philadelphia
8996,2022,9,99,825,Philadelphia
8997,2022,9,D1,2048,Philadelphia
8998,2022,9,D2,2075,Philadelphia
8999,2023,12,62,86,Philadelphia
9000,2023,12,64,4547,Philadelphia
9001,2023,12,65,5451,Philadelphia
9002,2023,12,66,5113,Philadelphia
9003,2023,12,67,3099,Philadelphia
9004,2023,12,68,1458,Philadelphia
9005,2023,12,70,5900,Philadelphia
9006,2023,12,73,1641,Philadelphia
9007,2023,12,75,1782,Philadelphia
9008,2023,12,77,621,Philadelphia
9009,2023,12,78,3,Philadelphia
9010,2023,12,79,3920,Philadelphia
9011,2023,12,80,115,Philadelphia
9012,2023,12,84,2347,Philadelphia
9013,2023,12,88,1459,Philadelphia
9014,2023,12,89,1412,Philadelphia
9015,2023,12,90,284,Philadelphia
9016,2023,12,92,161,Philadelphia
9017,2023,12,93,898,Philadelphia
9018,2023,12,94,265,Philadelphia
9019,2023,12,95,333,Philadelphia
9020,2023,12,96,925,Philadelphia
9021,2023,12,97,529,Philadelphia
9022,2023,12,98,547,Philadelphia
9023,2023,12,99,964,Philadelphia
9024,2023,12,D1,2176,Philadelphia
9025,2023,12,D2,2539,Philadelphia
9026,2023,12,103,669,Philadelphia
9027,2023,12,104,2084,Philadelphia
9028,2023,12,105,854,Philadelphia
9029,2023,12,106,859,Philadelphia
9030,2023,12,107,650,Philadelphia
9031,2023,12,108,3940,Philadelphia
9032,2023,12,109,3264,Philadelphia
9033,2023,12,110,1546,Philadelphia
9034,2023,12,111,1034,Philadelphia
9035,2023,12,112,586,Philadelphia
9036,2023,12,113,5010,Philadelphia
9037,2023,12,114,1342,Philadelphia
9038,2023,12,115,863,Philadelphia
9039,2023,12,117,1438,Philadelphia
9040,2023,12,118,256,Philadelphia
9041,2023,12,119,506,Philadelphia
9042,2023,12,120,318,Philadelphia
9043,2023,12,123,692,Philadelphia
9044,2023,12,124,1157,Philadelphia
9045,2023,12,125,1291,Philadelphia
9046,2023,12,126,405,Philadelphia
9047,2023,12,127,205,Philadelphia
9048,2023,12,128,265,Philadelphia
9049,2023,12,129,624,Philadelphia
9050,2023,12,130,381,Philadelphia
9051,2023,12,131,536,Philadelphia
9052,2023,12,132,291,Philadelphia
9053,2023,12,133,42,Philadelphia
9054,2023,12,135,657,Philadelphia
9055,2023,12,139,301,Philadelphia
9056,2023,12,150,21,Philadelphia
9057,2023,12,201,41,Philadelphia
9058,2023,12,204,107,Philadelphia
9059,2023,12,206,58,Philadelphia
9060,2023,12,310,255,Philadelphia
9061,2023,12,311,129,Philadelphia
9062,2023,12,47M,1019,Philadelphia
9063,2023,12,BLVDDIR,2021,Philadelphia
