,Calendar_Year,Calendar_Month,Route,Average_Daily_Ridership,city
10879,2025,9,28,1612.0,Philadelphia
10880,2025,9,29,3432.0,Philadelphia
10881,2025,9,30,991.0,Philadelphia
10882,2025,9,31,3531.0,Philadelphia
10883,2025,9,32,4203.0,Philadelphia
10884,2025,9,33,9007.0,Philadelphia
10885,2025,9,35,98.0,Philadelphia
10886,2025,9,37,2691.0,Philadelphia
10887,2025,9,38,2448.0,Philadelphia
10888,2025,9,39,2288.0,Philadelphia
10889,2025,9,40,7773.0,Philadelphia
10890,2025,9,41,2472.0,Philadelphia
10891,2025,9,42,8933.0,Philadelphia
10892,2025,9,43,2872.0,Philadelphia
10893,2025,9,44,2578.0,Philadelphia
10894,2025,9,45,4618.0,Philadelphia
10895,2025,9,46,4056.0,Philadelphia
10896,2025,9,47,14372.0,Philadelphia
10897,2025,9,48,5833.0,Philadelphia
10898,2025,9,49,3776.0,Philadelphia
10899,2025,9,50,1443.0,Philadelphia
10900,2025,9,51,5414.0,Philadelphia
10901,2025,9,52,9640.0,Philadelphia
10902,2025,9,53,1904.0,Philadelphia
10903,2025,9,54,6876.0,Philadelphia
10904,2025,9,55,3349.0,Philadelphia
10905,2025,9,56,8127.0,Philadelphia
10906,2025,9,57,7870.0,Philadelphia
10907,2025,9,58,5536.0,Philadelphia
10908,2025,9,59,3430.0,Philadelphia
10909,2025,9,60,9100.0,Philadelphia
10910,2025,9,61,3427.0,Philadelphia
10911,2025,9,62,113.0,Philadelphia
10912,2025,9,63,12862.0,Philadelphia
10913,2025,9,64,5033.0,Philadelphia
10914,2025,9,65,6090.0,Philadelphia
10915,2025,9,66,7347.0,Philadelphia
10916,2025,9,67,3663.0,Philadelphia
10917,2025,9,68,1402.0,Philadelphia
10918,2025,9,70,7196.0,Philadelphia
10919,2025,9,71,3751.0,Philadelphia
10920,2025,9,73,1392.0,Philadelphia
10921,2025,9,75,2053.0,Philadelphia
10922,2025,9,77,782.0,Philadelphia
10923,2025,9,78,7.0,Philadelphia
10924,2025,9,79,4245.0,Philadelphia
10925,2025,9,80,108.0,Philadelphia
10926,2025,9,81,4073.0,Philadelphia
10927,2025,9,82,7755.0,Philadelphia
10928,2025,9,84,2979.0,Philadelphia
10929,2025,9,88,1267.0,Philadelphia
10930,2025,9,89,1536.0,Philadelphia
10931,2025,9,90,320.0,Philadelphia
10932,2025,9,92,189.0,Philadelphia
10933,2025,9,93,935.0,Philadelphia
10934,2025,9,94,325.0,Philadelphia
10935,2025,9,95,372.0,Philadelphia
10936,2025,9,96,1044.0,Philadelphia
10937,2025,9,97,527.0,Philadelphia
10938,2025,9,98,574.0,Philadelphia
10939,2025,9,99,1067.0,Philadelphia
10940,2025,9,103,775.0,Philadelphia
10941,2025,9,104,2636.0,Philadelphia
10942,2025,9,105,973.0,Philadelphia
10943,2025,9,106,900.0,Philadelphia
10944,2025,9,107,866.0,Philadelphia
10945,2025,9,108,4480.0,Philadelphia
10946,2025,9,109,3591.0,Philadelphia
10947,2025,9,110,1678.0,Philadelphia
10948,2025,9,111,1347.0,Philadelphia
10949,2025,9,112,904.0,Philadelphia
10950,2025,9,113,5999.0,Philadelphia
10951,2025,9,114,1590.0,Philadelphia
10952,2025,9,115,1017.0,Philadelphia
10953,2025,9,117,1609.0,Philadelphia
10954,2025,9,118,398.0,Philadelphia
10955,2025,9,119,681.0,Philadelphia
10956,2025,9,120,353.0,Philadelphia
10957,2025,9,123,672.0,Philadelphia
10958,2025,9,124,1255.0,Philadelphia
10959,2025,9,125,1332.0,Philadelphia
10960,2025,9,126,409.0,Philadelphia
10961,2025,9,127,230.0,Philadelphia
10962,2025,9,128,291.0,Philadelphia
10963,2025,9,129,642.0,Philadelphia
10964,2025,9,130,423.0,Philadelphia
10965,2025,9,131,552.0,Philadelphia
10966,2025,9,132,287.0,Philadelphia
10967,2025,9,133,32.0,Philadelphia
10968,2025,9,135,757.0,Philadelphia
10969,2025,9,139,306.0,Philadelphia
10970,2025,9,150,24.0,Philadelphia
10971,2025,9,201,54.0,Philadelphia
10972,2025,9,204,85.0,Philadelphia
10973,2025,9,206,85.0,Philadelphia
10974,2025,9,310,403.0,Philadelphia
10975,2025,9,47M,568.0,Philadelphia
10976,2025,9,B,108556.0,Philadelphia
10977,2025,9,B1 OWL,991.0,Philadelphia
10978,2025,9,BLVDDIR,1840.0,Philadelphia
10979,2025,9,D1,2864.0,Philadelphia
10980,2025,9,D2,3040.0,Philadelphia
10981,2025,9,G1,12146.0,Philadelphia
10982,2025,9,K,7479.0,Philadelphia
10983,2025,9,L1,108970.0,Philadelphia
10984,2025,9,L1 OWL,1561.0,Philadelphia
10985,2025,9,LUCYGO,848.0,Philadelphia
10986,2025,9,LUCYGR,573.0,Philadelphia
10987,2025,9,M1,5902.0,Philadelphia
10988,2025,9,RRD,90523.0,Philadelphia
10989,2025,9,T1,7778.0,Philadelphia
10990,2025,9,T2,7206.0,Philadelphia
10991,2025,9,T3,8445.0,Philadelphia
10992,2025,9,T4,7208.0,Philadelphia
10993,2025,9,T5,6254.0,Philadelphia
10994,2019,1,3,11428.58064516129,Chicago
10995,2019,1,4,14214.41935483871,Chicago
10996,2019,1,30,2127.935483870968,Chicago
10997,2019,1,31,390.3636363636364,Chicago
10998,2019,1,34,3438.6774193548385,Chicago
10999,2019,1,35,3364.032258064516,Chicago
11000,2019,1,36,9744.548387096775,Chicago
11001,2019,1,37,1408.3181818181818,Chicago
11002,2019,1,39,1265.774193548387,Chicago
11003,2019,1,43,990.1290322580645,Chicago
11004,2019,1,44,2174.2903225806454,Chicago
11005,2019,1,1,1587.3181818181818,Chicago
11006,2019,1,100,397.22727272727275,Chicago
11007,2019,1,1001,107.29032258064517,Chicago
11008,2019,1,103,1409.9354838709678,Chicago
11009,2019,1,106,878.516129032258,Chicago
11010,2019,1,108,858.4545454545455,Chicago
11011,2019,1,11,1053.6451612903227,Chicago
11012,2019,1,111,2272.8064516129034,Chicago
11013,2019,1,111A,132.70967741935485,Chicago
11014,2019,1,112,1291.4193548387098,Chicago
11015,2019,1,115,2168.2258064516127,Chicago
11016,2019,1,119,3043.7096774193546,Chicago
11017,2019,1,12,8659.774193548386,Chicago
11018,2019,1,120,819.0909090909091,Chicago
11019,2019,1,121,1043.0,Chicago
11020,2019,1,124,719.6451612903226,Chicago
11021,2019,1,125,1091.909090909091,Chicago
11022,2019,1,126,3495.7419354838707,Chicago
11023,2019,1,128,1014.0,Chicago
11024,2019,1,134,2580.181818181818,Chicago
11025,2019,1,135,3028.181818181818,Chicago
11026,2019,1,136,1659.8181818181818,Chicago
11027,2019,1,143,1609.590909090909,Chicago
11028,2019,1,146,9233.709677419354,Chicago
11029,2019,1,147,8529.806451612903,Chicago
11030,2019,1,148,2122.3636363636365,Chicago
11031,2019,1,15,5319.8387096774195,Chicago
11032,2019,1,151,11026.58064516129,Chicago
11033,2019,1,152,6490.225806451613,Chicago
11034,2019,1,155,4786.225806451613,Chicago
11035,2019,1,156,6155.318181818182,Chicago
11036,2019,1,157,4804.5,Chicago
11037,2019,1,165,170.27272727272728,Chicago
11038,2019,1,169,115.24,Chicago
11039,2019,1,171,965.483870967742,Chicago
11040,2019,1,172,1592.4193548387098,Chicago
11041,2019,1,18,2710.1290322580644,Chicago
11042,2019,1,19,174.92307692307693,Chicago
11043,2019,1,192,734.3181818181819,Chicago
11044,2019,1,2,2985.590909090909,Chicago
11045,2019,1,20,12249.41935483871,Chicago
11046,2019,1,201,1920.2692307692307,Chicago
11047,2019,1,206,513.9090909090909,Chicago
11048,2019,1,21,6017.419354838709,Chicago
11049,2019,1,22,12820.387096774193,Chicago
11050,2019,1,24,2193.909090909091,Chicago
11051,2019,1,26,3584.5,Chicago
11052,2019,1,28,4049.064516129032,Chicago
11053,2019,1,29,7690.096774193548,Chicago
11054,2019,1,47,6610.096774193548,Chicago
11055,2019,1,48,756.8181818181819,Chicago
11056,2019,1,49,12196.838709677419,Chicago
11057,2019,1,49B,3815.6451612903224,Chicago
11058,2019,1,5,345.7741935483871,Chicago
11059,2019,1,50,6930.225806451613,Chicago
11060,2019,1,51,895.483870967742,Chicago
11061,2019,1,52,8588.838709677419,Chicago
11062,2019,1,52A,2670.0,Chicago
11063,2019,1,53,13334.225806451614,Chicago
11064,2019,1,53A,4714.290322580645,Chicago
11065,2019,1,54,7249.8387096774195,Chicago
11066,2019,1,54A,593.3181818181819,Chicago
11067,2019,1,54B,1896.3548387096773,Chicago
11068,2019,1,55,6768.322580645161,Chicago
11069,2019,1,55A,268.72727272727275,Chicago
11070,2019,1,55N,412.84615384615387,Chicago
11071,2019,1,56,6163.967741935484,Chicago
11072,2019,1,57,1620.4193548387098,Chicago
11073,2019,1,59,2474.1923076923076,Chicago
11074,2019,1,6,6799.645161290323,Chicago
11075,2019,1,60,7429.709677419355,Chicago
11076,2019,1,62,7064.387096774193,Chicago
11077,2019,1,62H,676.3461538461538,Chicago
11078,2019,1,63,11137.870967741936,Chicago
11079,2019,1,63W,1031.4193548387098,Chicago
11080,2019,1,65,5830.1612903225805,Chicago
11081,2019,1,66,15835.225806451614,Chicago
11082,2019,1,67,7041.451612903225,Chicago
11083,2019,1,68,754.258064516129,Chicago
11084,2019,1,7,4299.454545454545,Chicago
11085,2019,1,70,6172.193548387097,Chicago
11086,2019,1,71,6670.903225806452,Chicago
11087,2019,1,72,10296.225806451614,Chicago
11088,2019,1,73,3701.3548387096776,Chicago
11089,2019,1,74,8523.645161290322,Chicago
11090,2019,1,75,5061.548387096775,Chicago
11091,2019,1,76,8148.258064516129,Chicago
11092,2019,1,77,14425.58064516129,Chicago
11093,2019,1,78,5335.709677419355,Chicago
11094,2019,1,79,17953.032258064515,Chicago
11095,2019,1,8,15088.41935483871,Chicago
11096,2019,1,80,7732.548387096775,Chicago
11097,2019,1,81,8488.516129032258,Chicago
11098,2019,1,81W,1114.0645161290322,Chicago
11099,2019,1,82,12069.935483870968,Chicago
11100,2019,1,84,2573.8387096774195,Chicago
11101,2019,1,85,6577.0,Chicago
11102,2019,1,85A,512.3076923076923,Chicago
11103,2019,1,86,1901.4545454545455,Chicago
11104,2019,1,87,8160.419354838709,Chicago
11105,2019,1,88,835.0645161290323,Chicago
11106,2019,1,8A,1947.516129032258,Chicago
11107,2019,1,9,13239.612903225807,Chicago
11108,2019,1,90,2879.483870967742,Chicago
11109,2019,1,91,4363.322580645161,Chicago
11110,2019,1,92,4294.0,Chicago
11111,2019,1,93,2629.846153846154,Chicago
11112,2019,1,94,5543.225806451613,Chicago
11113,2019,1,95,3924.064516129032,Chicago
11114,2019,1,96,675.7727272727273,Chicago
11115,2019,1,97,2076.548387096774,Chicago
11116,2019,1,J14,7490.064516129032,Chicago
11117,2019,1,X49,5509.363636363636,Chicago
11118,2019,1,X9,6956.681818181818,Chicago
11119,2019,1,X98,11.904761904761905,Chicago
11120,2019,2,3,13759.035714285714,Chicago
11121,2019,2,4,16443.89285714286,Chicago
11122,2019,2,30,2535.464285714286,Chicago
11123,2019,2,31,583.05,Chicago
11124,2019,2,34,3898.5714285714284,Chicago
11125,2019,2,35,3906.6071428571427,Chicago
11126,2019,2,36,11050.464285714286,Chicago
11127,2019,2,37,1632.6,Chicago
11128,2019,2,39,1450.0,Chicago
11129,2019,2,43,1117.9285714285713,Chicago
11130,2019,2,44,2576.535714285714,Chicago
11131,2019,2,1,1813.7,Chicago
11132,2019,2,100,476.3,Chicago
11133,2019,2,1001,244.10714285714286,Chicago
11134,2019,2,103,1671.607142857143,Chicago
11135,2019,2,106,1101.6785714285713,Chicago
11136,2019,2,108,1023.05,Chicago
11137,2019,2,11,1232.7857142857142,Chicago
11138,2019,2,111,2685.0714285714284,Chicago
11139,2019,2,111A,146.42857142857142,Chicago
11140,2019,2,112,1509.892857142857,Chicago
11141,2019,2,115,2472.9285714285716,Chicago
11142,2019,2,119,3338.6428571428573,Chicago
11143,2019,2,12,10362.357142857143,Chicago
11144,2019,2,120,921.4,Chicago
11145,2019,2,121,1195.1,Chicago
11146,2019,2,124,805.0,Chicago
11147,2019,2,125,1181.4,Chicago
11148,2019,2,126,4130.285714285715,Chicago
11149,2019,2,130,466.4,Chicago
11150,2019,2,134,2842.45,Chicago
11151,2019,2,135,3390.1,Chicago
11152,2019,2,136,1876.8,Chicago
11153,2019,2,143,1772.3,Chicago
11154,2019,2,146,10767.142857142857,Chicago
11155,2019,2,147,9699.92857142857,Chicago
11156,2019,2,148,2428.55,Chicago
11157,2019,2,15,6243.571428571428,Chicago
11158,2019,2,151,12396.392857142857,Chicago
11159,2019,2,152,7672.321428571428,Chicago
11160,2019,2,155,5333.071428571428,Chicago
11161,2019,2,156,6864.0,Chicago
11162,2019,2,157,6835.55,Chicago
11163,2019,2,165,202.0,Chicago
11164,2019,2,169,138.13636363636363,Chicago
11165,2019,2,171,1133.25,Chicago
11166,2019,2,172,1820.392857142857,Chicago
11167,2019,2,18,3287.1428571428573,Chicago
11168,2019,2,19,236.46666666666667,Chicago
11169,2019,2,192,849.3,Chicago
11170,2019,2,2,3579.05,Chicago
11171,2019,2,20,14141.607142857143,Chicago
11172,2019,2,201,2341.5833333333335,Chicago
11173,2019,2,206,703.3,Chicago
11174,2019,2,21,7461.571428571428,Chicago
11175,2019,2,22,14338.285714285714,Chicago
11176,2019,2,24,2606.25,Chicago
11177,2019,2,26,4153.8,Chicago
11178,2019,2,28,4728.714285714285,Chicago
11179,2019,2,29,9075.785714285714,Chicago
11180,2019,2,47,7603.285714285715,Chicago
11181,2019,2,48,971.5,Chicago
11182,2019,2,49,13639.607142857143,Chicago
11183,2019,2,49B,4352.678571428572,Chicago
11184,2019,2,5,398.7857142857143,Chicago
11185,2019,2,50,8093.464285714285,Chicago
11186,2019,2,51,1128.75,Chicago
11187,2019,2,52,9965.214285714286,Chicago
11188,2019,2,52A,3097.5714285714284,Chicago
11189,2019,2,53,15162.25,Chicago
11190,2019,2,53A,5718.857142857143,Chicago
11191,2019,2,54,8206.214285714286,Chicago
11192,2019,2,54A,664.2,Chicago
11193,2019,2,54B,2171.6071428571427,Chicago
11194,2019,2,55,7692.357142857143,Chicago
11195,2019,2,55A,294.25,Chicago
11196,2019,2,55N,484.9166666666667,Chicago
11197,2019,2,56,7128.0,Chicago
11198,2019,2,57,1919.4642857142858,Chicago
11199,2019,2,59,2831.2916666666665,Chicago
11200,2019,2,6,7776.785714285715,Chicago
11201,2019,2,60,9319.892857142857,Chicago
11202,2019,2,62,8130.714285714285,Chicago
11203,2019,2,62H,758.5416666666666,Chicago
11204,2019,2,63,12761.0,Chicago
11205,2019,2,63W,1161.857142857143,Chicago
11206,2019,2,65,6617.857142857143,Chicago
11207,2019,2,66,18051.5,Chicago
11208,2019,2,67,8073.321428571428,Chicago
11209,2019,2,68,887.0357142857143,Chicago
11210,2019,2,7,5660.95,Chicago
11211,2019,2,70,7178.464285714285,Chicago
11212,2019,2,71,7585.892857142857,Chicago
11213,2019,2,72,11887.607142857143,Chicago
11214,2019,2,73,4393.607142857143,Chicago
11215,2019,2,74,9894.142857142857,Chicago
11216,2019,2,75,5729.142857142857,Chicago
11217,2019,2,76,9295.964285714286,Chicago
11218,2019,2,77,16323.607142857143,Chicago
11219,2019,2,78,6291.678571428572,Chicago
11220,2019,2,79,20210.071428571428,Chicago
11221,2019,2,8,18981.428571428572,Chicago
11222,2019,2,80,8839.07142857143,Chicago
11223,2019,2,81,9383.0,Chicago
11224,2019,2,81W,1287.3214285714287,Chicago
11225,2019,2,82,13957.42857142857,Chicago
11226,2019,2,84,2915.3571428571427,Chicago
11227,2019,2,85,7415.678571428572,Chicago
11228,2019,2,85A,566.3333333333334,Chicago
11229,2019,2,86,2530.75,Chicago
11230,2019,2,87,9372.964285714286,Chicago
11231,2019,2,88,953.9642857142857,Chicago
11232,2019,2,8A,2287.964285714286,Chicago
11233,2019,2,9,15077.392857142857,Chicago
11234,2019,2,90,3272.4285714285716,Chicago
11235,2019,2,91,5171.392857142857,Chicago
11236,2019,2,92,5143.714285714285,Chicago
11237,2019,2,93,3012.6666666666665,Chicago
11238,2019,2,94,6398.214285714285,Chicago
11239,2019,2,95,4556.464285714285,Chicago
11240,2019,2,96,791.8,Chicago
11241,2019,2,97,2398.5,Chicago
11242,2019,2,J14,8529.785714285714,Chicago
11243,2019,2,X49,6481.05,Chicago
11244,2019,2,X9,8059.0,Chicago
11245,2019,2,X98,13.55,Chicago
11246,2019,3,3,13749.612903225807,Chicago
11247,2019,3,4,16568.967741935485,Chicago
11248,2019,3,30,2515.032258064516,Chicago
11249,2019,3,31,510.85714285714283,Chicago
11250,2019,3,34,3899.6129032258063,Chicago
11251,2019,3,35,3831.8387096774195,Chicago
11252,2019,3,36,11443.838709677419,Chicago
11253,2019,3,37,1541.4761904761904,Chicago
11254,2019,3,39,1442.6774193548388,Chicago
11255,2019,3,43,1129.6451612903227,Chicago
11256,2019,3,44,2573.2903225806454,Chicago
11257,2019,3,1,1764.2380952380952,Chicago
11258,2019,3,100,500.0952380952381,Chicago
11259,2019,3,1001,49.45161290322581,Chicago
11260,2019,3,103,1606.6451612903227,Chicago
11261,2019,3,106,1009.5806451612904,Chicago
11262,2019,3,108,1052.1904761904761,Chicago
11263,2019,3,11,1236.225806451613,Chicago
11264,2019,3,111,2609.2580645161293,Chicago
11265,2019,3,111A,152.41935483870967,Chicago
11266,2019,3,112,1536.9354838709678,Chicago
11267,2019,3,115,2388.9032258064517,Chicago
11268,2019,3,119,3500.2903225806454,Chicago
11269,2019,3,12,10188.0,Chicago
11270,2019,3,120,830.3333333333334,Chicago
11271,2019,3,121,1154.0,Chicago
11272,2019,3,124,949.4193548387096,Chicago
11273,2019,3,125,1180.047619047619,Chicago
11274,2019,3,126,4036.7741935483873,Chicago
11275,2019,3,134,2930.6190476190477,Chicago
11276,2019,3,135,3599.7619047619046,Chicago
11277,2019,3,136,1939.3333333333333,Chicago
11278,2019,3,143,1784.8095238095239,Chicago
11279,2019,3,146,11151.774193548386,Chicago
11280,2019,3,147,10095.129032258064,Chicago
11281,2019,3,148,2427.0476190476193,Chicago
11282,2019,3,15,6177.5161290322585,Chicago
11283,2019,3,151,13023.838709677419,Chicago
11284,2019,3,152,7602.645161290323,Chicago
11285,2019,3,155,5513.032258064516,Chicago
11286,2019,3,156,6693.047619047619,Chicago
11287,2019,3,157,6178.571428571428,Chicago
11288,2019,3,165,196.04761904761904,Chicago
11289,2019,3,169,132.20833333333334,Chicago
11290,2019,3,171,852.3870967741935,Chicago
11291,2019,3,172,1367.3870967741937,Chicago
11292,2019,3,18,3182.2258064516127,Chicago
11293,2019,3,19,278.4761904761905,Chicago
11294,2019,3,192,791.5714285714286,Chicago
11295,2019,3,2,3445.3809523809523,Chicago
11296,2019,3,20,14084.09677419355,Chicago
11297,2019,3,201,2095.3846153846152,Chicago
11298,2019,3,206,602.4285714285714,Chicago
11299,2019,3,21,7674.935483870968,Chicago
11300,2019,3,22,14484.612903225807,Chicago
11301,2019,3,24,2783.3809523809523,Chicago
11302,2019,3,26,4233.523809523809,Chicago
11303,2019,3,28,4755.774193548387,Chicago
11304,2019,3,29,9549.225806451614,Chicago
11305,2019,3,47,7726.354838709677,Chicago
11306,2019,3,48,972.1428571428571,Chicago
11307,2019,3,49,13979.516129032258,Chicago
11308,2019,3,49B,4451.870967741936,Chicago
11309,2019,3,5,351.64516129032256,Chicago
11310,2019,3,50,8233.193548387097,Chicago
11311,2019,3,51,1095.483870967742,Chicago
11312,2019,3,52,10150.935483870968,Chicago
11313,2019,3,52A,3151.967741935484,Chicago
11314,2019,3,53,15455.09677419355,Chicago
11315,2019,3,53A,5952.322580645161,Chicago
11316,2019,3,54,8353.806451612903,Chicago
11317,2019,3,54A,684.4761904761905,Chicago
11318,2019,3,54B,2283.483870967742,Chicago
11319,2019,3,55,7732.903225806452,Chicago
11320,2019,3,55A,304.42857142857144,Chicago
11321,2019,3,55N,472.03846153846155,Chicago
11322,2019,3,56,6963.5161290322585,Chicago
11323,2019,3,57,1909.967741935484,Chicago
11324,2019,3,59,2905.423076923077,Chicago
11325,2019,3,6,8071.8387096774195,Chicago
11326,2019,3,60,9043.516129032258,Chicago
11327,2019,3,62,8429.709677419354,Chicago
11328,2019,3,62H,792.3846153846154,Chicago
11329,2019,3,63,12798.709677419354,Chicago
11330,2019,3,63W,1123.516129032258,Chicago
11331,2019,3,65,6744.451612903225,Chicago
11332,2019,3,66,18398.322580645163,Chicago
11333,2019,3,67,8222.258064516129,Chicago
11334,2019,3,68,910.741935483871,Chicago
11335,2019,3,7,5295.714285714285,Chicago
11336,2019,3,70,7089.129032258064,Chicago
11337,2019,3,71,7659.354838709677,Chicago
11338,2019,3,72,11998.193548387097,Chicago
11339,2019,3,73,4439.612903225807,Chicago
11340,2019,3,74,9834.064516129032,Chicago
11341,2019,3,75,5760.451612903225,Chicago
11342,2019,3,76,9381.935483870968,Chicago
11343,2019,3,77,16148.548387096775,Chicago
11344,2019,3,78,6381.193548387097,Chicago
11345,2019,3,79,20136.83870967742,Chicago
11346,2019,3,8,18023.967741935485,Chicago
11347,2019,3,80,8929.838709677419,Chicago
11348,2019,3,81,9583.90322580645,Chicago
11349,2019,3,81W,1269.3870967741937,Chicago
11350,2019,3,82,13899.774193548386,Chicago
11351,2019,3,84,3062.8387096774195,Chicago
11352,2019,3,85,7559.903225806452,Chicago
11353,2019,3,85A,590.4230769230769,Chicago
11354,2019,3,86,2629.9523809523807,Chicago
11355,2019,3,87,9348.483870967742,Chicago
11356,2019,3,88,918.9354838709677,Chicago
11357,2019,3,8A,2373.2580645161293,Chicago
11358,2019,3,9,15441.677419354839,Chicago
11359,2019,3,90,3469.3548387096776,Chicago
11360,2019,3,91,5052.387096774193,Chicago
11361,2019,3,92,5128.064516129032,Chicago
11362,2019,3,93,3092.0,Chicago
11363,2019,3,94,6418.1612903225805,Chicago
11364,2019,3,95,4688.1612903225805,Chicago
11365,2019,3,96,775.952380952381,Chicago
11366,2019,3,97,2451.5806451612902,Chicago
11367,2019,3,J14,8432.870967741936,Chicago
11368,2019,3,X49,6709.333333333333,Chicago
11369,2019,3,X9,8275.666666666666,Chicago
11370,2019,3,X98,12.666666666666666,Chicago
11371,2019,4,3,14288.733333333334,Chicago
11372,2019,4,4,17014.933333333334,Chicago
11373,2019,4,30,2489.2,Chicago
11374,2019,4,31,552.3181818181819,Chicago
11375,2019,4,34,3953.6666666666665,Chicago
11376,2019,4,35,3982.4,Chicago
11377,2019,4,36,11432.133333333333,Chicago
11378,2019,4,37,1468.1363636363637,Chicago
11379,2019,4,39,1489.4666666666667,Chicago
11380,2019,4,43,1146.9333333333334,Chicago
11381,2019,4,44,2546.766666666667,Chicago
11382,2019,4,1,1710.5454545454545,Chicago
11383,2019,4,100,455.45454545454544,Chicago
11384,2019,4,1001,92.44827586206897,Chicago
11385,2019,4,103,1590.9,Chicago
11386,2019,4,106,907.2666666666667,Chicago
11387,2019,4,108,983.7727272727273,Chicago
11388,2019,4,11,1280.7666666666667,Chicago
11389,2019,4,111,2477.0,Chicago
11390,2019,4,111A,173.2,Chicago
11391,2019,4,112,1413.1333333333334,Chicago
11392,2019,4,115,2375.633333333333,Chicago
11393,2019,4,119,3503.5666666666666,Chicago
11394,2019,4,12,10339.9,Chicago
11395,2019,4,120,786.5909090909091,Chicago
11396,2019,4,121,1114.9545454545455,Chicago
11397,2019,4,124,949.7666666666667,Chicago
11398,2019,4,125,1162.9545454545455,Chicago
11399,2019,4,126,4114.166666666667,Chicago
11400,2019,4,134,3004.318181818182,Chicago
11401,2019,4,135,3537.7272727272725,Chicago
11402,2019,4,136,1968.8181818181818,Chicago
11403,2019,4,143,1802.5454545454545,Chicago
11404,2019,4,146,11595.5,Chicago
11405,2019,4,147,10450.866666666667,Chicago
11406,2019,4,148,2503.2272727272725,Chicago
11407,2019,4,15,5976.233333333334,Chicago
11408,2019,4,151,13449.466666666667,Chicago
11409,2019,4,152,7717.066666666667,Chicago
11410,2019,4,155,5762.233333333334,Chicago
11411,2019,4,156,6648.227272727273,Chicago
11412,2019,4,157,6531.363636363636,Chicago
11413,2019,4,165,185.9090909090909,Chicago
11414,2019,4,169,83.54166666666667,Chicago
11415,2019,4,171,1020.7333333333333,Chicago
11416,2019,4,172,1822.5,Chicago
11417,2019,4,18,3345.6666666666665,Chicago
11418,2019,4,19,184.375,Chicago
11419,2019,4,192,811.6363636363636,Chicago
11420,2019,4,2,3577.3636363636365,Chicago
11421,2019,4,20,13816.6,Chicago
11422,2019,4,201,2307.8076923076924,Chicago
11423,2019,4,206,678.4090909090909,Chicago
11424,2019,4,21,7840.933333333333,Chicago
11425,2019,4,22,14782.7,Chicago
11426,2019,4,24,2606.181818181818,Chicago
11427,2019,4,26,4174.227272727273,Chicago
11428,2019,4,28,4806.4,Chicago
11429,2019,4,29,9724.266666666666,Chicago
11430,2019,4,47,7772.6,Chicago
11431,2019,4,48,829.5454545454545,Chicago
11432,2019,4,49,13988.333333333334,Chicago
11433,2019,4,49B,4464.966666666666,Chicago
11434,2019,4,5,387.0,Chicago
11435,2019,4,50,8008.266666666666,Chicago
11436,2019,4,51,1105.1333333333334,Chicago
11437,2019,4,52,10328.266666666666,Chicago
11438,2019,4,52A,3266.8,Chicago
11439,2019,4,53,15319.766666666666,Chicago
11440,2019,4,53A,5885.133333333333,Chicago
11441,2019,4,54,8459.1,Chicago
11442,2019,4,54A,731.5909090909091,Chicago
11443,2019,4,54B,2422.2,Chicago
11444,2019,4,55,7772.933333333333,Chicago
11445,2019,4,55A,297.40909090909093,Chicago
11446,2019,4,55N,462.5769230769231,Chicago
11447,2019,4,56,6766.133333333333,Chicago
11448,2019,4,57,1856.5333333333333,Chicago
11449,2019,4,59,2870.6153846153848,Chicago
11450,2019,4,6,8395.366666666667,Chicago
11451,2019,4,60,9754.533333333333,Chicago
11452,2019,4,62,8551.8,Chicago
11453,2019,4,62H,800.9230769230769,Chicago
11454,2019,4,63,12623.166666666666,Chicago
11455,2019,4,63W,1201.3333333333333,Chicago
11456,2019,4,65,6953.766666666666,Chicago
11457,2019,4,66,18661.266666666666,Chicago
11458,2019,4,67,7979.6,Chicago
11459,2019,4,68,818.8666666666667,Chicago
11460,2019,4,7,5561.863636363636,Chicago
11461,2019,4,70,7217.2,Chicago
11462,2019,4,71,7543.1,Chicago
11463,2019,4,72,11973.266666666666,Chicago
11464,2019,4,73,4459.7,Chicago
11465,2019,4,74,9992.766666666666,Chicago
11466,2019,4,75,5779.066666666667,Chicago
11467,2019,4,76,8615.533333333333,Chicago
11468,2019,4,77,16754.733333333334,Chicago
11469,2019,4,78,6371.6,Chicago
11470,2019,4,79,20181.8,Chicago
11471,2019,4,8,19031.066666666666,Chicago
11472,2019,4,80,9095.266666666666,Chicago
11473,2019,4,81,9729.9,Chicago
11474,2019,4,81W,1322.2666666666667,Chicago
11475,2019,4,82,14086.566666666668,Chicago
11476,2019,4,84,2976.3333333333335,Chicago
11477,2019,4,85,7697.1,Chicago
11478,2019,4,85A,650.8076923076923,Chicago
11479,2019,4,86,2242.7272727272725,Chicago
11480,2019,4,87,9434.266666666666,Chicago
11481,2019,4,88,981.8666666666667,Chicago
11482,2019,4,8A,2337.733333333333,Chicago
11483,2019,4,9,15231.866666666667,Chicago
11484,2019,4,90,3646.4666666666667,Chicago
11485,2019,4,91,5142.366666666667,Chicago
11486,2019,4,92,5177.6,Chicago
11487,2019,4,93,3160.230769230769,Chicago
11488,2019,4,94,6732.9,Chicago
11489,2019,4,95,4675.9,Chicago
11490,2019,4,96,784.6363636363636,Chicago
11491,2019,4,97,2490.3333333333335,Chicago
11492,2019,4,J14,8719.2,Chicago
11493,2019,4,X49,6048.363636363636,Chicago
11494,2019,4,X9,7800.954545454545,Chicago
